_id,meleid,sap,descripcion,linea
65f87eb98d297356122ccdde,3723,LH-00002648,ASPIRADORA DE MANO PORTATIL PARA MASCOTAS ULTRACYCLONE PRO C/AZUL HV300 SHARK,Linea Hogar
65f87eb98d297356122ccddf,3724,LH-00002652,COTUFERA ELECTRICA 16 TZAS C/ROJO BREPC88R BREMEN,Linea Hogar
65f87eb98d297356122ccde0,3725,LH-00002653,COTUFERA ELECTRICA C/BOWL  16 TZAS C/NEGRO BREPC91N BREMEN,Linea Hogar
65f87eb98d297356122ccde1,3726,LH-00002654,COTUFERA  ELECTRICA C/BOWL 16 TZAS C/ROJO BREPC91R BREMEN,Linea Hogar
65f87eb98d297356122ccde2,3727,LH-00002655,FREIDORA DE AIRE C/VAPORIZADOR  DIGITAL 4.5L C/NEGRO BREA5SN BREMEN,Linea Hogar
65f87eb98d297356122ccde3,3728,LH-00002656,FREIDORA DE AIRE C/VAPORIZADOR DIGITAL 4.5L C/BLANCO BREA5SB BREMEN,Linea Hogar
65f87eb98d297356122ccde4,3729,LH-00002657,FREIDORA DE AIRE C/VAPORIZADOR DIGITAL 4.5L C/ROJO BREA5SR BREMEN,Linea Hogar
65f87eb98d297356122ccde5,3730,LH-00002659,PARRILLERA A GAS 4 QUEMADORES C/NEGRO 463350521 CHARBROIL,Linea Hogar
65f87eb98d297356122ccde6,3731,LH-00002660,PARRILLERA A GAS 4 QUEMADORES 463331221 CHARBROIL,Linea Hogar
65f87eb98d297356122ccde7,3732,LH-00002663,PARRILLERA A CARBON C/NEGRO 20302116 CHARBROIL,Linea Hogar
65f87eb98d297356122ccde8,3733,LH-00002665,PARRILLERA A GAS 2 QUEMADORES 463660021 CHARBROIL,Linea Hogar
65f87eb98d297356122ccde9,3734,LH-00002666,FREIDORA DE AIRE MANUAL 3.5L C/NEGRO DA04FN DAEWOO,Linea Hogar
65f87eb98d297356122ccdea,3735,LH-00002667,CAFETERA TACTIL LED 12 TAZAS C/NEGRO BRECM12N BREMEN,Linea Hogar
65f87eb98d297356122ccdeb,3736,LH-00002668,CAFETERA ESPRESSO 15 BAR C/PLATA/SILVER BREMX15S BREMEN,Linea Hogar
65f87eb98d297356122ccdec,3737,LH-00002672,PROCESADOR D/ALIMENTOS P/BEBE  1792 OSTER,Linea Hogar
65f87eb98d297356122ccded,3738,LH-00002673,MAQUINA PARA AFEITAR CABELLO LEGACY 14 PZAS C/NEGRO HC07A  REMINGTON,Linea Hogar
65f87eb98d297356122ccdee,3739,LH-00002675,MAQUINA PARA AFEITAR BARBA MB320C REMINGTON,Linea Hogar
65f87eb98d297356122ccdef,3740,LH-00002678,PLANCHA A VAPOR C/FUCSIA IRBD302 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccdf0,3741,LH-00002679,PLANCHA A VAPOR C/AZUL IRBD300 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccdf1,3742,LH-00002680,PLANCHA A VAPOR C/CELESTE IR1845 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccdf2,3743,LH-00002682,PLANCHA A VAPOR C/ROJO IR1865 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccdf3,3744,LH-00002683,MAQUINA DE COSER C/BLANCO/ROJO MX231 SINGER,Linea Hogar
65f87eb98d297356122ccdf4,3745,LH-00002684,SECADOR P/CABELLO 1900W  D20A REMINGTON,Linea Hogar
65f87eb98d297356122ccdf5,3746,LH-00002685,MAQUINA DE COSER C/BLANCO M1605 SINGER,Linea Hogar
65f87eb98d297356122ccdf6,3747,LH-00002686,MAQUINA DE COSER C/BLANCO MX60 SINGER,Linea Hogar
65f87eb98d297356122ccdf7,3748,LH-00002688,MAQUINA DE COSER C/BLANCO/AZUL M3205 SINGER,Linea Hogar
65f87eb98d297356122ccdf8,3749,LH-00002689,MAQUINA DE COSER C/BLANCO/AZUL M3405 SINGER,Linea Hogar
65f87eb98d297356122ccdf9,3750,LH-00002690,OLLA MULTIFUNCIONAL C/NEGRO MCH14 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccdfa,3751,LH-00002691,LICUADORA 12 VELOCIDADES C/NEGRO BL1140MB BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccdfb,3752,LH-00002693,CAFETERA 12 TAZAS 3 EN 1 C/NEGRO 49976 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccdfc,3753,LH-00002694,HORNO TOSTADOR MULTIFUNCIONAL 31148F HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccdfd,3754,LH-00002695,OLLA DE COCCION LENTA 33477F HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccdfe,3755,LH-00002696,OLLA DE COCCION LENTA C/ROJO 33478F HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccdff,3756,LH-00002697,OLLA DE COCCION LENTA C/ROJO 33666F HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce00,3757,LH-00002698,LICUADORA C/NEGRO 50180F HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce01,3758,LH-00002700,OLLA DE COCCION LENTA 6QT 34506 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce02,3759,LH-00002701,PARRILLA ELECT. PARA INTERIOR ACERO INOX. 25340/25340R PROCTOR SILEX,Linea Hogar
65f87eb98d297356122cce03,3760,LH-00002702,PARRILLA ELECT. PARA INTERIOR C/VIDRIO 25361C HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce04,3761,LH-00002703,HORNO TOSTADOR 31323 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce05,3762,LH-00002704,HERVIDOR ELECT. 1.7 L C/NEGRO 41027R HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce06,3763,LH-00002705,BATIDORA DE MANO 5 VELOCIDADES 62601 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce07,3764,LH-00002708,BATIDORA DE MANO PORTATIL C/NEGRO KHBV53OB KITCHENAID,Linea Hogar
65f87eb98d297356122cce08,3765,LH-00002710,BATIDORA DE MANO 7 VELOCIDADES C/NEGRO KHM7210OB KITCHENAID,Linea Hogar
65f87eb98d297356122cce09,3766,LH-00002719,BATIDORA DE MANO INALAMBRICA 7 VELOCIDADES KHMB732DUPA KITCHENAID,Linea Hogar
65f87eb98d297356122cce0a,3767,LH-00002720,BATIDORA DE MANO INALAMBRICA C/ROJO KHBBV53DUPA KITCHENAID,Linea Hogar
65f87eb98d297356122cce0b,3768,LH-00002721,PICADOR DE ALIMENTOS INALAMBRICO 5 TAZAS C/ROJO KFCB519BDUPA KITCHENAID,Linea Hogar
65f87eb98d297356122cce0c,3769,LH-00002722,BATIDORA DE MANO INALAMBRICA 7 VELOCIDADES KHMB732PA KITCHENAID,Linea Hogar
65f87eb98d297356122cce0d,3770,LH-00002723,BATIDORA DE MANO INALAMBRICA C/ROJO KHBBV53PA KITCHENAID,Linea Hogar
65f87eb98d297356122cce0e,3771,LH-00002724,PICADOR DE ALIMENTOS INALAMBRICO 5 TAZAS C/ROJO KFCB519PA KITCHENAID,Linea Hogar
65f87eb98d297356122cce0f,3772,LH-00002725,LICUADORA 1.5L C/NEGRO DA15BLN DAEWOO,Linea Hogar
65f87eb98d297356122cce10,3773,LH-00002726,LICUADORA 1.5L C/ROJO DA15BLR DAEWOO,Linea Hogar
65f87eb98d297356122cce11,3774,LH-00002727,AYUDANTE DE COCINA MULTIFUNCIONAL BRE500AC BREMEN,Linea Hogar
65f87eb98d297356122cce12,3775,LH-00002728,VENTILADOR DE TORRE 42 PULG C/AZUL BRE42TF BREMEN,Linea Hogar
65f87eb98d297356122cce13,3776,LH-00002730,LICUADORA 1.5L C/NEGRO DA15BB DAEWOO,Linea Hogar
65f87eb98d297356122cce14,3777,LH-00002732,VENTILADOR AJUSTABLE 8 PULG RECARGABLE C/BLANCO HY2RFW8 HYUNDAI,Linea Hogar
65f87eb98d297356122cce15,3778,LH-00002733,VENTILADOR 8 PULG RECARGABLE 4 VELOCIDADES  HY3RFW8 HYUNDAI,Linea Hogar
65f87eb98d297356122cce16,3779,LH-00002734,VENTILADOR TIPO TORRE 42 PULG 3 VELOCIDADES C/BLANCO H03TFM42 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce17,3780,LH-00002735,VENTILADOR TIPO TORRE 46 PULG 3 VELOCIDADES C/BLANCO H03TFR46 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce18,3781,LH-00002736,VENTILADOR TIPO TORRE 42 PULG 3 VELOCIDADES C/BLANCO H03TFR42 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce19,3782,LH-00002737,VENTILADOR TIPO TORRE 36 PULG 3 VELOCIDADES C/NEGRO H03TFR36 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce1a,3783,LH-00002740,LICUADORA C/VASO PERSONAL C/GRIS 2142919/BLSTPEGGDB/BLSTPEGGDB000 OSTER,Linea Hogar
65f87eb98d297356122cce1b,3784,LH-00002741,LICUADORA C/PROCESADOR DE ALIMENTOS C/GRIS BLSTMBGTF/BLSTMBGTF000 OSTER,Linea Hogar
65f87eb98d297356122cce1c,3785,LH-00002742,HORNO TOSTADOR DIGITAL TSSTTVMNDG001 OSTER,Linea Hogar
65f87eb98d297356122cce1d,3786,LH-00002745,ASPIRADORA CICLONICA DE 4 LITROS C/NEGRO DACV423 DAEWOO,Linea Hogar
65f87eb98d297356122cce1e,3787,LH-00002746,ASPIRADORA DE BOLSA DE 2.5 LITROS C/NEGRO DAVB253 DAEWOO,Linea Hogar
65f87eb98d297356122cce1f,3788,LH-00002749,CAFETERA ESPRESSO C/NEGRO/PLATA ECP3420 DELONGHI,Linea Hogar
65f87eb98d297356122cce20,3789,LH-00002751,VENTILADOR 16 PULG 3 VELOCIDADES D/PEDESTAL C/NEGRO 2648 LASKO,Linea Hogar
65f87eb98d297356122cce21,3790,LH-00002753,VENTILADOR DE TORRE 36 PULG C/REMOTO C/BLANCO T36214 LASKO,Linea Hogar
65f87eb98d297356122cce22,3791,LH-00002754,VENTILADOR DE TORRE 38 PULG C/REMOTO C/NEGRO/PLATA T38415 LASKO,Linea Hogar
65f87eb98d297356122cce23,3792,LH-00002755,VAPORIZADOR DE PRENDAS C/NEGRO GCSTGS7000013 OSTER,Linea Hogar
65f87eb98d297356122cce24,3793,LH-00002756,VAPORIZADOR D/MANO HGS312 BLACK & DECKER,Linea Hogar
65f87eb98d297356122cce25,3794,LH-00002757,ABRIDOR D/LATA ACERO INOX. 2094984/FPSTCN2000 OSTER,Linea Hogar
65f87eb98d297356122cce26,3795,LH-00002758,KIT PREPARACION D/ALIMENTOS 2 TAZAS 2156042/FPSTHBEKFCAL OSTER,Linea Hogar
65f87eb98d297356122cce27,3796,LH-00002759,LICUADORA 10 VELOCIDADES C/NEGRO 006706000 OSTER,Linea Hogar
65f87eb98d297356122cce28,3797,LH-00002761,PLANCHA A VAPOR C/PURPURA 2136503/GCSTBS6005013 OSTER,Linea Hogar
65f87eb98d297356122cce29,3798,LH-00002762,CAFETERA 4 EN 1 C/ESPUMADOR 2188605/BVSTDC02B013 OSTER,Linea Hogar
65f87eb98d297356122cce2a,3799,LH-00002763,PLANCHA A VAPOR INALAMBRICA 2182047/GCSTCC5000 OSTER,Linea Hogar
65f87eb98d297356122cce2b,3800,LH-00002764,CAFETERA DIGITAL 12 TAZAS C/NEGRO 43874MX HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce2c,3801,LH-00002765,CAFETERA 12 TAZAS C/BLANCO 48521RYMX PROCTOR SILEX,Linea Hogar
65f87eb98d297356122cce2d,3802,LH-00002767,HORNO TOSTADOR 4 REBANADAS ACERO INOX. 31122PS PROCTOR SILEX,Linea Hogar
65f87eb98d297356122cce2e,3803,LH-00002768,ASPIRADORA PARA VEHICULOS HFVAB320JC26 BLACK & DECKER,Linea Hogar
65f87eb98d297356122cce2f,3804,LH-00002769,COTUFERA 24 TZAS C/BEIGE APHBKT8KK NOSTALGIA,Linea Hogar
65f87eb98d297356122cce30,3805,LH-00002772,OLLA DE FONDEU ELECTRICA C/ROSADO NFPS6PK NOSTALGIA,Linea Hogar
65f87eb98d297356122cce31,3806,LH-00002773,OLLA DE FONDEU ELECTRICA C/AQUA FPS6AQ NOSTALGIA,Linea Hogar
65f87eb98d297356122cce32,3807,LH-00002774,MAQUINA TOSTADORA DE HOT DOG C/ROJO HDT600RETRORED NOSTALGIA,Linea Hogar
65f87eb98d297356122cce33,3808,LH-00002776,PARRILLERA A GAS C/NEGRO 84182G HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce34,3809,LH-00002777,PARRILLERA A GAS C/SILVER/PLATA 84201G HAMILTON BEACH,Linea Hogar
65f87eb98d297356122cce35,3810,LH-00002778,HIDROJET PROFESIONAL DE 1200W DAPW312 DAEWOO,Linea Hogar
65f87eb98d297356122cce36,3811,LH-00002779,HIDROJET PROFESIONAL DE 1600W DAPW316 DAEWOO,Linea Hogar
65f87eb98d297356122cce37,3812,LH-00002780,HIDROJET PROFESIONAL DE 2000W DAPW320 DAEWOO,Linea Hogar
65f87eb98d297356122cce38,3813,LH-00002781,HORNO TOSTADOR FREIDORA DE AIRE Y ROSTICERO 30 LT BTO30F BREMEN,Linea Hogar
65f87eb98d297356122cce39,3814,LH-00002782,CAFETERA CLASICA 9 TAZAS ALUMINIO GCA9T GRECA,Linea Hogar
65f87eb98d297356122cce3a,3815,LH-00002783,CAFETERA CLASICA 6 TAZAS ACERO INOX. GCS6T GRECA,Linea Hogar
65f87eb98d297356122cce3b,3816,LH-00002784,CAFETERA CLASICA 9 TAZAS ALUMINIO C/NEGRO GCA9TN GRECA,Linea Hogar
65f87eb98d297356122cce3c,3817,LH-00002785,CAFETERA CLASICA 9 TAZAS ACERO INOX. C/ROJO GCS9TR GRECA,Linea Hogar
65f87eb98d297356122cce3d,3818,LH-00002786,CAFETERA CLASICA 9 TAZAS ACERO INOX. C/AZUL GCS9TA GRECA,Linea Hogar
65f87eb98d297356122cce3e,3819,LH-00002787,CAFETERA CLASICA 6 TAZAS C/BOQUILLA ACERO INOX. GNS6T GRECA,Linea Hogar
65f87eb98d297356122cce3f,3820,LH-00002788,PLANCHA A VAPOR C/GRIS GCSTBS5001013 OSTER,Linea Hogar
65f87eb98d297356122cce40,3821,LH-00002789,PLANCHA A VAPOR C/AZUL GCSTBS5002013 OSTER,Linea Hogar
65f87eb98d297356122cce41,3822,LH-00002790,VENTILADOR TIPO TORRE 30 PULG 3 VELOCIDADES C/REMOTO C/BLANCO HY4TFW30 HYUNDAI,Linea Hogar
65f87eb98d297356122cce42,3823,LH-00002791,ACCESORIO RASPADOR DE HIELO KSMSIA KITCHENAID,Linea Hogar
65f87eb98d297356122cce43,3824,LH-00002793,LICUADORA 1.5L C/BLANCO DA45WH DAEWOO,Linea Hogar
65f87eb98d297356122cce44,3825,LH-00002794,LICUADORA 1.5L C/ROJO DA45RD DAEWOO,Linea Hogar
65f87eb98d297356122cce45,3826,LH-00002795,PROCESADOR DE ALIMENTO 8 TZAS C/NEGRO FP4200BLA BLACK & DECKER,Linea Hogar
65f87eb98d297356122cce46,3827,LH-00002796,EXTRACTOR DE JUGO SILENCIOSO C/NEGRO JE2500BLA BLACK & DECKER,Linea Hogar
65f87eb98d297356122cce47,3828,LH-00002797,CAFETERA 12 TAZAS C/NEGRO CM0915BKLA BLACK & DECKER,Linea Hogar
65f87eb98d297356122cce48,3829,LH-00002798,RIZADOR SHINE THERAPY CI11AF REMINGTON,Linea Hogar
65f87eb98d297356122cce49,3830,LH-00002800,SECADOR P/CABELLO SHINE THERAPY D13A REMINGTON,Linea Hogar
65f87eb98d297356122cce4a,3831,LH-00002806,PROCESADOR DE ALIMENTOS 7 TZAS C/NEGRO KFP0719BM KITCHENAID,Linea Hogar
65f87eb98d297356122cce4b,3832,LH-00002807,ACCESORIO BATIDOR PLANO K5THCB KITCHENAID,Linea Hogar
65f87eb98d297356122cce4c,3833,LH-00002808,AFEITADORA T-PRO C/ROJO/NEGRO 9307308/WAH9307308 WAHL,Linea Hogar
65f87eb98d297356122cce4d,3834,LH-00002809,AFEITADORA COMBO C/CODE 93141708/WAH93141708 WAHL,Linea Hogar
65f87eb98d297356122cce4e,3835,LH-00002810,AFEITADORA SUPER TAPER C/BLANCO 8466108/WAH8466108 WAHL,Linea Hogar
65f87eb98d297356122cce4f,3836,LH-00002811,AFEITADORA INALAMBRICA PROFESIONAL C/NEGRO 85911008/WAH85911008 WAHL,Linea Hogar
65f87eb98d297356122cce50,3837,LH-00002812,AFEITADORA SENIOR C/NEGRO  8545608/WAH8545608 WAHL,Linea Hogar
65f87eb98d297356122cce51,3838,LH-00002813,AFEITADORA COMBO DESIGNER C/BLANCO 8328208/WAH8328208 WAHL,Linea Hogar
65f87eb98d297356122cce52,3839,LH-00002814,AFEITADORA MAGIC CLIP INALAMBRICA 8148308/WAH8148308  WAHL,Linea Hogar
65f87eb98d297356122cce53,3840,LH-00002815,AFEITADORA LEGEND 5 ESTRELLAS  8594008/WAH8594008 WAHL,Linea Hogar
65f87eb98d297356122cce54,3841,LH-00002816,AFEITADORA SENIOR INALAMBRICA C/NEGRO 8504308/WAH8504308 WAHL,Linea Hogar
65f87eb98d297356122cce55,3842,LH-00002817,AFEITADORA DETAILER INALAMBRICA C/NEGRO 8171008/WAH8171008 WAHL,Linea Hogar
65f87eb98d297356122cce56,3843,LH-00002818,AFEITADORA MAGIC CLIP C/DORADO 8148708/WAH8148708 WAHL,Linea Hogar
65f87eb98d297356122cce57,3844,LH-00002820,PISTOLA D/MASAJES PORTATIL C/NEGRO XKPC8000 MAXKARE,Linea Hogar
65f87eb98d297356122cce58,3845,LH-00002821,PLANCHA VERTICAL DE MANO C/NEGRO DASB23BLK DAEWOO,Linea Hogar
65f87eb98d297356122cce59,3846,LH-00002822,PLANCHA A VAPOR C/NEGRO DASIBLK24 DAEWOO,Linea Hogar
65f87eb98d297356122cce5a,3847,LH-00002823,PLANCHA A VAPOR C/NEGRO DASIBLK23 DAEWOO,Linea Hogar
65f87eb98d297356122cce5b,3848,LH-00002824,TOSTIAREPA DE 6 UNIDADES C/NEGRO DAAM6V DAEWOO,Linea Hogar
65f87eb98d297356122cce5c,3849,LH-00002825,LICUADORA 1.5L C/NEGRO DA15BLB DAEWOO,Linea Hogar
65f87eb98d297356122cce5d,3850,LH-00002826,LICUADORA 1.5L C/BLANCO  DA15BLW DAEWOO,Linea Hogar
65f87eb98d297356122cce5e,3851,LH-00002827,LICUADORA 1.5L C/ROJO DA15BLRD DAEWOO,Linea Hogar
65f87eb98d297356122cce5f,3852,LH-00002828,LICUADORA 1.5L C/SILVER/PLATA DA15BS DAEWOO,Linea Hogar
65f87eb98d297356122cce60,3853,LH-00002829,LICUADORA 1.5L C/NEGRO/PLATA DA15SBK DAEWOO,Linea Hogar
65f87eb98d297356122cce61,3854,LH-00002830,LICUADORA 1.5L C/BLANCO/PLATA DA15SWH DAEWOO,Linea Hogar
65f87eb98d297356122cce62,3855,LH-00002831,LICUADORA 1.5L C/ROJO/PLATA DA15SRD DAEWOO,Linea Hogar
65f87eb98d297356122cce63,3856,LH-00002836,CAFETERA 12 TAZAS C/ROJO DACM12SR DAEWOO,Linea Hogar
65f87eb98d297356122cce64,3857,LH-00002837,CAFETERA 12 TAZAS C/BLANCO DACM12W DAEWOO,Linea Hogar
65f87eb98d297356122cce65,3858,LH-00002838,CAFETERA 12 TAZAS C/NEGRO DACM12SB DAEWOO,Linea Hogar
65f87eb98d297356122cce66,3859,LH-00002839,CAFETERA 12 TAZAS C/ROJO DACM41R DAEWOO,Linea Hogar
65f87eb98d297356122cce67,3860,LH-00002840,CAFETERA 12 TAZAS C/BLANCO DACM41W DAEWOO,Linea Hogar
65f87eb98d297356122cce68,3861,LH-00002841,CAFETERA 12 TAZAS C/NEGRO/PLATA DACM41B DAEWOO,Linea Hogar
65f87eb98d297356122cce69,3862,LH-00002842,CAFETERA 12 TAZAS C/SILVER/PLATA DACM12BS DAEWOO,Linea Hogar
65f87eb98d297356122cce6a,3863,LH-00002851,HORNO TOSTADOR 25 LITROS C/PLATA DATO25SS DAEWOO,Linea Hogar
65f87eb98d297356122cce6b,3864,LH-00002854,LICUADORA 1.5L C/SILVER/PLATA DA16GB DAEWOO,Linea Hogar
65f87eb98d297356122cce6c,3865,LH-00002855,LICUADORA 1.5L C/NEGRO/PLATA DA17GS DAEWOO,Linea Hogar
65f87eb98d297356122cce6d,3866,LH-00002856,ASPIRADORA SMART ROBOVAC L50 C/NEGRO T2265Z11 EUFY SECURITY,Linea Hogar
65f87eb98d297356122cce6e,3867,LH-00002857,ASPIRADORA SMART ROBOVAC 25C C/NEGRO T2123111  EUFY  SECURITY,Linea Hogar
65f87eb98d297356122cce6f,3868,LH-00002860,MEZCLADOR DE POTENCIA 3 EN 1 C/NEGRO CI100 NINJA,Linea Hogar
65f87eb98d297356122cce70,3869,LH-00002861,HORNO DIGITAL MULTIUSOS 8 EN 1 C/NEGRO SP101 NINJA,Linea Hogar
65f87eb98d297356122cce71,3870,LH-00002862,CAFETERA DE ESPECIALIDAD 4 ESTILOS ADAPTABLE AL RECIPIENTE ACERO INOX CM401 NINJA,Linea Hogar
65f87eb98d297356122cce72,3871,LH-00002864,ASPIRADORA INALAMBRICA HUMEDA Y SECA DE ALTA POTENCIA C/BLANCO BH57105 ONEPWR,Linea Hogar
65f87eb98d297356122cce73,3872,LH-00002865,ACCESORIO BOWL DE ACERO INOX. C/NEGRO KSM5SSBRB KITCHENAID,Linea Hogar
65f87eb98d297356122cce74,3873,LH-00002866,ACCESORIO BOWL DE ACERO INOX. C/ROSE KSM5SSBDR KITCHENAID,Linea Hogar
65f87eb98d297356122cce75,3874,LH-00002867,ACCESORIO BOWL DE ACERO INOX. C/GOLD KSM5SSBRG KITCHENAID,Linea Hogar
65f87eb98d297356122cce76,3875,LH-00002868,PLANCHA DE VAPOR C/VERDE IRBD315 BLACK & DECKER,Linea Hogar
65f87eb98d297356122cce77,3876,LH-00002869,PLANCHA DE VAPOR C/AZUL IR1866 BLACK & DECKER,Linea Hogar
65f87eb98d297356122cce78,3877,LH-00002870,LICUADORA 12 VELOCIDADES C/NEGRO/PLATA BL1120SGM BLACK & DECKER,Linea Hogar
65f87eb98d297356122cce79,3878,LH-00002871,AFEITADORA ROTATIVA 2 CABEZALES R95 REMINGTON,Linea Hogar
65f87eb98d297356122cce7a,3879,LH-00002872,PLANCHA ALISADORA P/CABELLO CON TURMALINA Y ANTIESTATICA S5520 REMINGTON,Linea Hogar
65f87eb98d297356122cce7b,3880,LH-00002873,PLANCHA ALISADORA P/CABELLO WET2STRAIGHT S28A REMINGTON,Linea Hogar
65f87eb98d297356122cce7c,3881,LH-00002874,SANDWICHERA/GRILL C/NEGRO A7838027WM002/TXG603 POWER XL,Linea Hogar
65f87eb98d297356122cce7d,3882,LH-00002875,AFEITADORA INALAMBRICA TITANIUM TRIM C/NEGRO HBMTTTTR MICROTOUCH,Linea Hogar
65f87eb98d297356122cce7e,3883,LH-00002876,OLLA DE PRESION C/AIR FRYER 6QT A0058901 EMERIL LAGASSE,Linea Hogar
65f87eb98d297356122cce7f,3884,LH-00002877,LICUADORA 7 VELOCIDADES ACERO INOX. OSCURO BLCLMB1 CALPHALON,Linea Hogar
65f87eb98d297356122cce80,3885,LH-00002878,LICUADORA 9 VELOCIDADES ACERO INOX. OSCURO 2099742/CL9742 CALPHALON,Linea Hogar
65f87eb98d297356122cce81,3886,LH-00002881,PESO CORPORAL DIGITAL 226000052/G7PRO WEGUARD,Linea Hogar
65f87eb98d297356122cce82,3887,LH-00002883,ASPIRADORA DE MANO DE 0.6 LITROS C/NEGRO DAVH302 DAEWOO,Linea Hogar
65f87eb98d297356122cce83,3888,LH-00002885,LICUADORA 6 VELOCIDADES C/PANTALLA DIGITAL C/VASO PORTABLE BLSTPYG1312XBG013 OSTER,Linea Hogar
65f87eb98d297356122cce84,3889,LJ-00000020,BICICLETA DE CARRERA MEDIDA (S) F/DISCO MBSPEED21S MOUNTBIKE,Linea Familia
65f87eb98d297356122cce85,3890,LJ-00000021,BICICLETA DE CARRERA MEDIDA (M) F/DISCO MBSPEED21M MOUNTBIKE,Linea Familia
65f87eb98d297356122cce86,3891,LJ-00000022,BICICLETA DE CARRERA MEDIDA (L) F/DISCO MBSPEED21L MOUNTBIKE,Linea Familia
65f87eb98d297356122cce87,3892,LJ-00000024,BICICLETA MONTAÃ‘ERA RIN 29 C/SUSPENSION DELANTERA F/DISCO C/VARIOS MBCROSS2129 MOUNTBIKE,Linea Familia
65f87eb98d297356122cce88,3893,LJ-00000025,BALON YOGA 45CM C/GRIS NEXBY45 NEXFIT,Linea Familia
65f87eb98d297356122cce89,3894,LJ-00000026,BALON YOGA 55CM C/GRIS NEXBY55 NEXFIT,Linea Familia
65f87eb98d297356122cce8a,3895,LJ-00000027,BALON YOGA 65CM C/GRIS NEXBY65 NEXFIT,Linea Familia
65f87eb98d297356122cce8b,3896,LJ-00000028,BALON YOGA 75CM C/GRIS NEXBY75 NEXFIT,Linea Familia
65f87eb98d297356122cce8c,3897,LJ-00000029,RUEDA ABDOMINAL C/NEGRO NEXRAU NEXFIT,Linea Familia
65f87eb98d297356122cce8d,3898,LJ-00000030,BARRA PARA FLEXIONES C/NEGRO NEXBFU NEXFIT,Linea Familia
65f87eb98d297356122cce8e,3899,LJ-00000031,CUERDA PARA SALTAR C/NEGRO NEXCSU NEXFIT,Linea Familia
65f87eb98d297356122cce8f,3900,LJ-00000032,CUERDA PARA CROSSFIT C/NEGRO NEXCCU NEXFIT,Linea Familia
65f87eb98d297356122cce90,3901,LJ-00000033,BANCO PARA AEROBICO C/NEGRO NEXBAU NEXFIT,Linea Familia
65f87eb98d297356122cce91,3902,LJ-00000034,BANDA DE RESISTENCIA 7MM C/AMARILLO NEXBR7 NEXFIT,Linea Familia
65f87eb98d297356122cce92,3903,LJ-00000035,BANDA DE RESISTENCIA 13MM C/ROJO NEXBR13  NEXFIT,Linea Familia
65f87eb98d297356122cce93,3904,LJ-00000036,BANDA DE RESISTENCIA 22MM C/NEGRO NEXBRZ2 NEXFIT,Linea Familia
65f87eb98d297356122cce94,3905,LJ-00000037,BANDA DE RESISTENCIA 32MM C/PURPURA NEXBR32 NEXFIT,Linea Familia
65f87eb98d297356122cce95,3906,LJ-00000038,BANDA DE RESISTENCIA 45MM C/VERDE NEXBR45 NEXFIT,Linea Familia
65f87eb98d297356122cce96,3907,LJ-00000039,BANDA DE RESISTENCIA 64MM C/AZUL NEXBR64 NEXFIT,Linea Familia
65f87eb98d297356122cce97,3908,LJ-00000040,JUEGO DE LIGAS DE RESISTENCIA C/VARIADOS NEXLRS NEXFIT,Linea Familia
65f87eb98d297356122cce98,3909,LJ-00000041,BALON MEDICINAL 4 KG C/NEGRO NEXBM4 NEXFIT,Linea Familia
65f87eb98d297356122cce99,3910,LJ-00000042,BALON MEDICINAL 6 KG C/NEGRO NEXBM6 NEXFIT,Linea Familia
65f87eb98d297356122cce9a,3911,LJ-00000043,BALON MEDICINAL 8 KG C/NEGRO NEXBM8 NEXFIT,Linea Familia
65f87eb98d297356122cce9b,3912,LJ-00000044,BALON MEDICINAL 10 KG C/NEGRO NEXBM10 NEXFIT,Linea Familia
65f87eb98d297356122cce9c,3913,LJ-00000045,BALON MEDICINAL 15 KG C/NEGRO NEXBM15 NEXFIT,Linea Familia
65f87eb98d297356122cce9d,3914,LJ-00000046,BALON MEDICINAL 20 KG C/NEGRO NEXBM20 NEXFIT,Linea Familia
65f87eb98d297356122cce9e,3915,LJ-00000047,BALON MEDICINAL 25 KG C/NEGRO NEXBM25 NEXFIT,Linea Familia
